CVE_CUENTA,CVE_PERIODO,CVE_ESTADO,CVE_MUNICIPIO,CVE_INSTITUCION,CUENTAS_NOMINA,CUENTAS_TOTALES,CUENTAS_MA,CUNETAS_NIVEL1,CUENTAS_NIVEL2,CUENTAS_NIVEL3,CUENTAS_NIVEL4,CUENTAS_AHORRO,CUENTAS_PLAZOFIJO,,,,,,,,
"1,008,048",202004,8,8037,40044,18764,40911,22147,0,4323,524,36064,0,1410,,,,,,,,
"1,008,049",202004,8,8037,40058,586,15429,14843,0,5651,0,9778,0,1050,,,,,,,,
"1,008,050",202004,8,8037,40062,9694,12152,2458,0,0,0,12152,0,38,,,,,,,,
"1,008,051",202004,8,8037,40072,185875,211623,25748,0,72121,2337,137165,0,2842,,,,,,,,
"1,008,052",202004,8,8037,40112,0,442,442,0,0,0,442,0,11,,,,,,,,
"1,008,053",202004,8,8037,40127,2087,55040,52953,1,0,0,55039,0,443,,,,,,,,
"1,008,054",202004,8,8037,40130,0,3676,3676,0,126,0,3550,0,613,,,,,,,,
"1,008,055",202004,8,8037,40131,0,3634,3634,0,0,0,3634,0,446,,,,,,,,
"1,008,056",202004,8,8037,40136,0,221,221,0,0,0,221,0,25,,,,,,,,
"1,008,057",202004,8,8037,40137,2526,122248,119722,0,0,0,122248,0,1964,,,,,,,,
"1,008,058",202004,8,8037,40143,0,95,95,0,0,0,95,0,50,,,,,,,,
"1,008,059",202004,8,8037,40150,0,4,4,0,0,0,4,0,6,,,,,,,,
"1,008,060",202004,8,8038,40002,0,197,197,0,197,0,0,0,0,,,,,,,,
"1,008,061",202004,8,8038,40147,1,237,236,0,0,0,237,0,0,,,,,,,,
"1,008,062",202004,8,8039,40002,0,203,203,0,203,0,0,0,0,,,,,,,,
"1,008,063",202004,8,8040,40002,78,493,415,0,439,0,54,0,61,,,,,,,,
"1,008,064",202004,8,8040,40012,2872,7055,4183,0,785,1,6269,0,71,,,,,,,,
"1,008,065",202004,8,8040,40137,13,997,984,0,0,0,997,0,1,,,,,,,,
"1,008,066",202004,8,8041,40002,0,45,45,0,45,0,0,0,0,,,,,,,,
"1,008,067",202004,8,8042,40002,0,54,54,0,54,0,0,0,0,,,,,,,,
"1,008,068",202004,8,8043,40002,0,45,45,0,45,0,0,0,0,,,,,,,,
"1,008,069",202004,8,8044,40002,0,191,191,0,191,0,0,0,0,,,,,,,,
"1,008,070",202004,8,8045,40002,0,2527,2527,0,2527,0,0,0,0,,,,,,,,
"1,008,071",202004,8,8045,40012,7482,11191,3709,0,3408,1,7782,0,17,,,,,,,,
"1,008,072",202004,8,8045,40036,44,138,94,0,0,0,138,0,0,,,,,,,,
"1,008,073",202004,8,8045,40044,760,2131,1371,0,45,0,2086,0,142,,,,,,,,
"1,008,074",202004,8,8045,40127,143,2881,2738,0,0,0,2881,0,3,,,,,,,,
"1,008,075",202004,8,8045,40137,42,3392,3350,0,0,0,3392,0,20,,,,,,,,
"1,008,076",202004,8,8045,40147,127,1034,907,0,0,0,1034,0,0,,,,,,,,
"1,008,077",202004,8,8046,40002,0,178,178,0,178,0,0,0,0,,,,,,,,
"1,008,078",202004,8,8047,40002,0,97,97,0,97,0,0,0,0,,,,,,,,
"1,008,079",202004,8,8048,40002,936,5686,4750,0,424,0,5262,0,334,,,,,,,,
"1,008,080",202004,8,8049,40002,0,62,62,0,62,0,0,0,0,,,,,,,,
"1,008,081",202004,8,8050,40002,1952,10489,8537,0,5045,0,5444,0,259,,,,,,,,
"1,008,082",202004,8,8050,40012,5994,13527,7533,0,1672,0,11855,0,47,,,,,,,,
"1,008,083",202004,8,8050,40014,2,2,0,0,0,0,2,0,0,,,,,,,,
"1,008,084",202004,8,8050,40021,5892,8982,3090,0,0,0,8982,0,85,,,,,,,,
"1,008,085",202004,8,8050,40036,50,1267,1217,0,70,0,1197,0,29,,,,,,,,
"1,008,086",202004,8,8050,40044,531,2735,2204,0,115,0,2620,0,151,,,,,,,,
"1,008,087",202004,8,8050,40072,830,2634,1804,0,79,5,2550,0,178,,,,,,,,
"1,008,088",202004,8,8050,40127,116,5038,4922,0,0,0,5038,0,24,,,,,,,,
"1,008,089",202004,8,8050,40130,0,216,216,0,0,0,216,0,98,,,,,,,,
"1,008,090",202004,8,8050,40147,37,448,411,0,0,0,448,0,0,,,,,,,,
"1,008,091",202004,8,8051,40002,0,406,406,0,406,0,0,0,0,,,,,,,,
"1,008,092",202004,8,8052,40002,0,734,734,0,734,0,0,0,0,,,,,,,,
"1,008,093",202004,8,8052,40012,1529,4314,2785,0,482,0,3832,0,23,,,,,,,,
"1,008,094",202004,8,8052,40014,2394,5768,3374,0,1,58,5709,3,216,,,,,,,,
"1,008,095",202004,8,8052,40072,731,3641,2910,0,194,39,3408,0,81,,,,,,,,
"1,008,096",202004,8,8052,40127,37,1007,970,0,0,0,1007,0,2,,,,,,,,
"1,008,097",202004,8,8052,40137,93,3642,3549,0,0,0,3642,0,0,,,,,,,,
"1,008,098",202004,8,8052,40147,4,284,280,0,0,0,284,0,0,,,,,,,,
"1,008,099",202004,8,8053,40002,0,129,129,0,129,0,0,0,0,,,,,,,,
"1,008,100",202004,8,8053,40012,0,1,1,0,0,0,1,0,0,,,,,,,,
"1,008,101",202004,8,8054,40002,0,77,77,0,77,0,0,0,0,,,,,,,,
"1,008,102",202004,8,8055,40002,0,765,765,0,765,0,0,0,0,,,,,,,,
"1,008,103",202004,8,8055,40147,2,72,70,0,0,0,72,0,0,,,,,,,,
"1,008,104",202004,8,8056,40002,0,49,49,0,49,0,0,0,0,,,,,,,,
"1,008,105",202004,8,8057,40002,0,30,30,0,30,0,0,0,0,,,,,,,,
"1,008,106",202004,8,8058,40002,0,88,88,0,88,0,0,0,0,,,,,,,,
"1,008,107",202004,8,8059,40002,0,233,233,0,233,0,0,0,0,,,,,,,,
"1,008,108",202004,8,8060,40002,0,739,739,0,739,0,0,0,0,,,,,,,,
"1,008,109",202004,8,8060,40014,1201,3440,2239,0,3,0,3437,0,366,,,,,,,,
"1,008,110",202004,8,8061,40002,0,74,74,0,74,0,0,0,0,,,,,,,,
"1,008,111",202004,8,8062,40002,0,1903,1903,0,1903,0,0,0,0,,,,,,,,
"1,008,112",202004,8,8062,40012,2101,4097,1996,0,643,0,3454,0,3,,,,,,,,
"1,008,113",202004,8,8062,40127,22,970,948,0,0,0,970,0,2,,,,,,,,
"1,008,114",202004,8,8062,40147,31,627,596,151,0,0,476,0,0,,,,,,,,
"1,008,115",202004,8,8063,40002,0,109,109,0,109,0,0,0,0,,,,,,,,
"1,008,116",202004,8,8064,40002,0,90,90,0,90,0,0,0,0,,,,,,,,
"1,008,117",202004,8,8065,40002,0,259,259,0,259,0,0,0,0,,,,,,,,
"1,008,118",202004,8,8066,40002,0,131,131,0,131,0,0,0,0,,,,,,,,
"1,008,119",202004,8,8067,40002,0,418,418,0,418,0,0,0,0,,,,,,,,
"1,008,120",202004,9,9002,40002,53612,128250,74638,0,17404,0,110846,3,5257,,,,,,,,
"1,008,121",202004,9,9002,40012,71468,135753,64285,0,19638,0,116115,0,1831,,,,,,,,
"1,008,122",202004,9,9002,40014,48559,79809,31250,0,1870,2511,75428,3,3649,,,,,,,,
"1,008,123",202004,9,9002,40021,27842,53334,25492,0,0,0,53334,0,1916,,,,,,,,
"1,008,124",202004,9,9002,40030,1061,2197,1136,0,0,0,2197,0,115,,,,,,,,
"1,008,125",202004,9,9002,40036,917,8942,8025,0,57,0,8885,0,381,,,,,,,,
"1,008,126",202004,9,9002,40044,3339,11429,8090,0,35,0,11394,0,960,,,,,,,,
"1,008,127",202004,9,9002,40062,4576,6258,1682,0,0,0,6258,0,215,,,,,,,,
"1,008,128",202004,9,9002,40072,28287,42238,13951,0,6239,750,35249,0,2761,,,,,,,,
"1,008,129",202004,9,9002,40127,4106,43387,39281,1,0,0,43386,0,685,,,,,,,,
"1,008,130",202004,9,9002,40130,0,80,80,0,0,0,80,0,25,,,,,,,,
"1,008,131",202004,9,9002,40131,0,1307,1307,0,0,0,1307,0,267,,,,,,,,
"1,008,132",202004,9,9002,40137,935,26086,25151,0,0,0,26086,0,93,,,,,,,,
"1,008,133",202004,9,9002,40150,0,15,15,0,0,0,15,0,44,,,,,,,,
"1,008,134",202004,9,9003,40002,64120,192843,128723,0,23666,0,169177,1,6585,,,,,,,,
"1,008,135",202004,9,9003,40012,67311,169197,101886,0,17251,0,151946,0,3302,,,,,,,,
"1,008,136",202004,9,9003,40014,54852,123419,68567,0,852,345,122222,10,10403,,,,,,,,
"1,008,137",202004,9,9003,40021,48745,103313,54568,0,0,0,103313,0,4852,,,,,,,,
"1,008,138",202004,9,9003,40030,549,1237,688,0,0,0,1237,0,30,,,,,,,,
"1,008,139",202004,9,9003,40036,1376,16027,14651,0,89,0,15938,0,1126,,,,,,,,
"1,008,140",202004,9,9003,40042,5,1914,1909,0,0,0,1914,0,280,,,,,,,,
"1,008,141",202004,9,9003,40044,9774,40629,30855,0,391,0,40238,0,1847,,,,,,,,
"1,008,142",202004,9,9003,40072,37085,73649,36564,0,9399,1720,62530,0,6398,,,,,,,,
"1,008,143",202004,9,9003,40127,2531,90256,87725,1,5,0,90250,0,1158,,,,,,,,
"1,008,144",202004,9,9003,40128,626,1080,454,0,0,0,1080,0,408,,,,,,,,
"1,008,145",202004,9,9003,40130,0,273,273,0,4,0,269,0,110,,,,,,,,
"1,008,146",202004,9,9003,40131,0,1635,1635,0,0,0,1635,0,137,,,,,,,,
"1,008,147",202004,9,9003,40132,2624,3444,820,0,0,0,3444,0,182,,,,,,,,
"1,008,148",202004,9,9003,40137,600,24385,23785,0,0,0,24385,0,90,,,,,,,,
"1,008,149",202004,9,9003,40143,0,429,429,0,0,0,429,0,653,,,,,,,,
"1,008,150",202004,9,9003,40150,0,44,44,0,0,0,44,0,98,,,,,,,,
"1,008,151",202004,9,9004,40002,18441,60021,41580,0,4331,0,55690,0,2713,,,,,,,,
"1,008,152",202004,9,9004,40012,36307,81310,45003,0,9806,0,71504,0,1021,,,,,,,,
"1,008,153",202004,9,9004,40014,27500,56294,28794,0,136,1055,55103,1,7324,,,,,,,,
"1,008,154",202004,9,9004,40021,11129,30820,19691,0,0,0,30820,0,1344,,,,,,,,
"1,008,155",202004,9,9004,40030,1081,2661,1580,0,72,0,2589,0,93,,,,,,,,
"1,008,156",202004,9,9004,40036,1244,8452,7208,0,41,0,8411,0,247,,,,,,,,
"1,008,157",202004,9,9004,40042,3,5162,5159,0,0,0,5162,0,948,,,,,,,,
"1,008,158",202004,9,9004,40044,7329,25487,18158,0,2860,0,22627,0,626,,,,,,,,
"1,008,159",202004,9,9004,40058,0,1072,1072,0,135,0,937,0,139,,,,,,,,
"1,008,160",202004,9,9004,40062,500,1093,593,0,0,0,1093,0,14,,,,,,,,
"1,008,161",202004,9,9004,40072,16158,34572,18414,0,5179,893,28500,0,1668,,,,,,,,
"1,008,162",202004,9,9004,40127,870,24427,23557,0,0,0,24427,0,178,,,,,,,,
"1,008,163",202004,9,9004,40130,0,31,31,0,0,0,31,0,4,,,,,,,,
"1,008,164",202004,9,9004,40131,0,710,710,0,0,0,710,0,60,,,,,,,,
"1,008,165",202004,9,9004,40132,238,1278,1040,0,0,0,1278,0,140,,,,,,,,
"1,008,166",202004,9,9004,40137,225,11726,11501,0,0,0,11726,0,25,,,,,,,,
"1,008,167",202004,9,9004,40143,0,407,407,0,0,0,407,0,353,,,,,,,,
"1,008,168",202004,9,9004,40150,0,15,15,0,0,0,15,0,35,,,,,,,,
"1,008,169",202004,9,9004,40154,0,138,138,0,0,0,138,0,100,,,,,,,,
"1,008,170",202004,9,9004,40160,0,361,361,0,0,0,361,0,0,,,,,,,,
"1,008,171",202004,9,9005,40002,66518,214887,148369,0,44272,0,170615,4,10371,,,,,,,,
"1,008,172",202004,9,9005,40012,101325,197888,96563,0,20782,0,177106,0,3923,,,,,,,,
"1,008,173",202004,9,9005,40014,35728,84598,48870,0,1629,699,82270,15,7574,,,,,,,,
"1,008,174",202004,9,9005,40021,62558,109551,46993,0,0,0,109551,0,4153,,,,,,,,
"1,008,175",202004,9,9005,40030,433,1248,815,0,1,0,1247,0,32,,,,,,,,
"1,008,176",202004,9,9005,40036,477,10451,9974,0,39,0,10412,0,842,,,,,,,,
"1,008,177",202004,9,9005,40042,3,1478,1475,0,0,0,1478,0,285,,,,,,,,
"1,008,178",202004,9,9005,40044,5646,18372,12726,0,12,0,18360,0,1438,,,,,,,,
"1,008,179",202004,9,9005,40058,0,2188,2188,0,283,0,1905,0,326,,,,,,,,
"1,008,180",202004,9,9005,40062,61,305,244,0,0,0,305,0,35,,,,,,,,
"1,008,181",202004,9,9005,40072,37543,66772,29229,0,8217,1056,57499,0,6636,,,,,,,,
"1,008,182",202004,9,9005,40127,11256,185802,174546,4,1,0,185797,0,2154,,,,,,,,
"1,008,183",202004,9,9005,40130,0,227,227,0,14,0,213,0,70,,,,,,,,
"1,008,184",202004,9,9005,40131,0,5188,5188,0,0,0,5188,0,644,,,,,,,,
"1,008,185",202004,9,9005,40132,1395,2414,1019,0,0,0,2414,0,238,,,,,,,,
"1,008,186",202004,9,9005,40137,1496,55786,54290,0,0,0,55786,0,140,,,,,,,,
"1,008,187",202004,9,9005,40140,0,64,64,0,0,0,64,461,28,,,,,,,,
"1,008,188",202004,9,9005,40143,0,126,126,0,0,0,126,0,269,,,,,,,,
"1,008,189",202004,9,9005,40150,0,51,51,0,0,0,51,0,104,,,,,,,,
"1,008,190",202004,9,9005,40151,0,127,127,0,0,0,127,0,25,,,,,,,,
"1,008,191",202004,9,9006,40002,23264,63103,39839,0,15070,0,48033,0,2297,,,,,,,,
"1,008,192",202004,9,9006,40012,43092,82957,39865,0,15338,0,67619,0,1218,,,,,,,,
"1,008,193",202004,9,9006,40014,41862,65249,23387,0,1638,883,62728,2,3343,,,,,,,,
"1,008,194",202004,9,9006,40021,17668,32991,15323,0,0,0,32991,0,1417,,,,,,,,
"1,008,195",202004,9,9006,40030,389,1261,872,0,0,0,1261,0,58,,,,,,,,
"1,008,196",202004,9,9006,40036,576,2992,2416,0,34,0,2958,0,203,,,,,,,,
"1,008,197",202004,9,9006,40044,2047,5411,3364,0,1,0,5410,0,279,,,,,,,,
"1,008,198",202004,9,9006,40062,0,1,1,0,0,0,1,0,0,,,,,,,,
"1,008,199",202004,9,9006,40072,17862,26992,9130,0,3422,496,23074,0,2089,,,,,,,,
"1,008,200",202004,9,9006,40127,2399,68119,65720,0,0,0,68119,0,891,,,,,,,,
"1,008,201",202004,9,9006,40130,0,522,522,0,105,0,417,0,12,,,,,,,,
"1,008,202",202004,9,9006,40131,0,777,777,0,0,0,777,0,96,,,,,,,,
"1,008,203",202004,9,9006,40137,602,29881,29279,0,0,0,29881,0,289,,,,,,,,
"1,008,204",202004,9,9006,40150,0,10,10,0,0,0,10,0,29,,,,,,,,
"1,008,205",202004,9,9007,40002,86062,243641,157579,0,60559,0,183082,0,9800,,,,,,,,
"1,008,206",202004,9,9007,40012,104236,225626,121390,0,41381,0,184245,0,4054,,,,,,,,
"1,008,207",202004,9,9007,40014,53387,100043,46656,0,3248,310,96485,5,6588,,,,,,,,
"1,008,208",202004,9,9007,40021,76696,129571,52875,0,0,0,129571,0,4667,,,,,,,,
"1,008,209",202004,9,9007,40030,4372,6947,2575,0,396,0,6551,0,140,,,,,,,,
"1,008,210",202004,9,9007,40036,787,15862,15075,0,64,0,15798,0,1266,,,,,,,,
"1,008,211",202004,9,9007,40042,5,862,857,0,0,0,862,0,201,,,,,,,,
"1,008,212",202004,9,9007,40044,6146,21300,15154,0,44,0,21256,0,1460,,,,,,,,
"1,008,213",202004,9,9007,40058,0,1250,1250,0,427,0,823,0,242,,,,,,,,
"1,008,214",202004,9,9007,40062,5743,11491,5748,0,0,0,11491,0,287,,,,,,,,
"1,008,215",202004,9,9007,40072,61038,90064,29026,0,12871,4258,72935,0,6147,,,,,,,,
"1,008,216",202004,9,9007,40127,7938,215136,207198,8,2,0,215126,0,2071,,,,,,,,
"1,008,217",202004,9,9007,40128,356,610,254,0,1,0,609,0,145,,,,,,,,
"1,008,218",202004,9,9007,40130,0,9728,9728,0,358,0,9370,0,1195,,,,,,,,
"1,008,219",202004,9,9007,40131,0,5108,5108,0,0,0,5108,0,826,,,,,,,,
"1,008,220",202004,9,9007,40137,3533,100773,97240,0,0,0,100773,0,672,,,,,,,,
"1,008,221",202004,9,9007,40143,0,15,15,0,0,0,15,0,39,,,,,,,,
"1,008,222",202004,9,9007,40150,0,28,28,0,0,0,28,0,66,,,,,,,,
"1,008,223",202004,9,9008,40002,20502,54607,34105,0,8357,0,46250,0,1868,,,,,,,,
"1,008,224",202004,9,9008,40012,11930,30464,18534,0,2854,0,27610,0,594,,,,,,,,
"1,008,225",202004,9,9008,40014,1752,4207,2455,0,35,9,4163,0,427,,,,,,,,
"1,008,226",202004,9,9008,40021,6988,22911,15923,0,0,0,22911,0,1279,,,,,,,,
"1,008,227",202004,9,9008,40044,869,3497,2628,0,0,0,3497,0,180,,,,,,,,
"1,008,228",202004,9,9008,40072,2789,5074,2285,0,948,140,3986,0,430,,,,,,,,
"1,008,229",202004,9,9008,40127,796,27481,26685,0,0,0,27481,0,440,,,,,,,,
"1,008,230",202004,9,9008,40131,0,1116,1116,0,0,0,1116,0,93,,,,,,,,
"1,008,231",202004,9,9008,40132,4921,6562,1641,0,0,0,6562,0,254,,,,,,,,
"1,008,232",202004,9,9008,40137,86,7407,7321,0,0,0,7407,0,31,,,,,,,,
"1,008,233",202004,9,9008,40150,0,4,4,0,0,0,4,0,19,,,,,,,,
"1,008,234",202004,9,9009,40002,3343,11713,8370,0,1810,0,9903,0,1284,,,,,,,,
"1,008,235",202004,9,9009,40012,3781,6738,2957,0,736,0,6002,0,154,,,,,,,,
"1,008,236",202004,9,9009,40014,20,20,0,0,0,0,20,0,0,,,,,,,,
"1,008,237",202004,9,9009,40021,1355,3995,2640,0,0,0,3995,0,350,,,,,,,,
"1,008,238",202004,9,9009,40072,1238,2377,1139,0,469,48,1860,0,432,,,,,,,,
"1,008,239",202004,9,9009,40127,848,24948,24100,1,0,0,24947,0,201,,,,,,,,
"1,008,240",202004,9,9009,40130,0,283,283,0,0,0,283,0,99,,,,,,,,
"1,008,241",202004,9,9009,40150,0,0,0,0,0,0,0,0,2,,,,,,,,
"1,008,242",202004,9,9010,40002,153552,290583,137031,0,59605,0,230978,0,59515,,,,,,,,
"1,008,243",202004,9,9010,40012,99859,205456,105597,0,26449,0,179007,0,3071,,,,,,,,
"1,008,244",202004,9,9010,40014,72628,384489,311861,0,1654,1118,381717,8,46561,,,,,,,,
"1,008,245",202004,9,9010,40021,41873,100991,59118,0,0,0,100991,0,3982,,,,,,,,
"1,008,246",202004,9,9010,40030,1417,2490,1073,0,2,0,2488,0,55,,,,,,,,
"1,008,247",202004,9,9010,40036,2822,20777,17955,0,156,0,20621,0,856,,,,,,,,
"1,008,248",202004,9,9010,40042,23,3506,3483,0,0,0,3506,0,640,,,,,,,,
"1,008,249",202004,9,9010,40044,16052,38635,22583,0,37,0,38598,0,922,,,,,,,,
"1,008,250",202004,9,9010,40058,0,1946,1946,0,107,0,1839,0,311,,,,,,,,
"1,008,251",202004,9,9010,40062,1203,2438,1235,0,0,0,2438,0,182,,,,,,,,
"1,008,252",202004,9,9010,40072,52177,86165,33988,0,19562,2424,64179,0,4767,,,,,,,,
"1,008,253",202004,9,9010,40127,3332,77913,74581,0,0,0,77913,0,665,,,,,,,,
"1,008,254",202004,9,9010,40132,987,3553,2566,0,0,0,3553,0,414,,,,,,,,
"1,008,255",202004,9,9010,40133,2029,94957,92928,0,0,0,94957,30,4841,,,,,,,,
"1,008,256",202004,9,9010,40136,0,946,946,0,0,0,946,0,79,,,,,,,,
"1,008,257",202004,9,9010,40137,518,21812,21294,0,0,0,21812,0,92,,,,,,,,
"1,008,258",202004,9,9010,40140,0,4240,4240,0,0,0,4240,4025,2199,,,,,,,,
"1,008,259",202004,9,9010,40143,0,509,509,0,0,0,509,0,552,,,,,,,,
"1,008,260",202004,9,9010,40150,0,60,60,0,0,0,60,0,97,,,,,,,,
"1,008,261",202004,9,9011,40002,14148,40768,26620,0,11095,0,29673,0,2247,,,,,,,,
"1,008,262",202004,9,9011,40012,6196,13667,7471,0,1459,0,12208,0,412,,,,,,,,
"1,008,263",202004,9,9011,40014,4061,8454,4393,0,439,1,8014,0,912,,,,,,,,
"1,008,264",202004,9,9011,40021,8444,16899,8455,0,0,0,16899,0,651,,,,,,,,
"1,008,265",202004,9,9011,40072,7574,10907,3333,0,1532,167,9208,0,914,,,,,,,,
"1,008,266",202004,9,9011,40127,3131,85661,82530,1,0,0,85660,0,639,,,,,,,,
"1,008,267",202004,9,9011,40130,0,797,797,0,51,0,746,0,252,,,,,,,,
"1,008,268",202004,9,9011,40137,672,25842,25170,0,0,0,25842,0,171,,,,,,,,
"1,008,269",202004,9,9011,40150,0,6,6,0,0,0,6,0,8,,,,,,,,
"1,008,270",202004,9,9012,40002,33877,137748,103871,0,20857,0,116891,1,4207,,,,,,,,
"1,008,271",202004,9,9012,40012,48882,113468,64586,0,16915,0,96553,0,2013,,,,,,,,
"1,008,272",202004,9,9012,40014,34033,82530,48497,0,1031,1023,80476,3,8912,,,,,,,,
"1,008,273",202004,9,9012,40021,44415,83939,39524,0,0,0,83939,0,3560,,,,,,,,
"1,008,274",202004,9,9012,40030,1903,5693,3790,0,1743,0,3950,0,110,,,,,,,,
"1,008,275",202004,9,9012,40036,33136,257528,224392,0,809,0,256719,0,1512,,,,,,,,
"1,008,276",202004,9,9012,40042,0,1061,1061,0,0,0,1061,0,215,,,,,,,,
"1,008,277",202004,9,9012,40044,12181,36966,24785,0,7764,0,29202,0,915,,,,,,,,
"1,008,278",202004,9,9012,40062,1,2,1,0,0,0,2,0,0,,,,,,,,
"1,008,279",202004,9,9012,40072,22053,42467,20414,0,6315,749,35403,0,3403,,,,,,,,
"1,008,280",202004,9,9012,40127,28271,2425097,2396826,3567,1522572,0,898958,0,5866,,,,,,,,
"1,008,281",202004,9,9012,40130,0,316,316,0,12,0,304,0,74,,,,,,,,
"1,008,282",202004,9,9012,40132,432,1360,928,0,0,0,1360,0,178,,,,,,,,
"1,008,283",202004,9,9012,40137,29,799,770,0,0,0,799,0,8,,,,,,,,
"1,008,284",202004,9,9012,40143,0,208,208,0,0,0,208,0,241,,,,,,,,
"1,008,285",202004,9,9012,40150,0,25,25,0,0,0,25,0,63,,,,,,,,
"1,008,286",202004,9,9013,40002,15302,41682,26380,0,10415,0,31267,1,1683,,,,,,,,
"1,008,287",202004,9,9013,40012,8942,22856,13914,0,2703,0,20153,0,737,,,,,,,,
"1,008,288",202004,9,9013,40014,3955,10359,6404,0,253,33,10073,0,1260,,,,,,,,
"1,008,289",202004,9,9013,40021,7964,19076,11112,0,0,0,19076,0,1102,,,,,,,,
"1,008,290",202004,9,9013,40036,46,874,828,0,17,0,857,0,80,,,,,,,,
"1,008,291",202004,9,9013,40044,1391,5106,3715,0,1,0,5105,0,329,,,,,,,,
"1,008,292",202004,9,9013,40072,2896,5917,3021,0,623,81,5213,0,1250,,,,,,,,
"1,008,293",202004,9,9013,40127,1234,50025,48791,0,0,0,50025,0,538,,,,,,,,
"1,008,294",202004,9,9013,40130,0,318,318,0,91,0,227,0,67,,,,,,,,
"1,008,295",202004,9,9013,40137,174,10729,10555,0,0,0,10729,0,40,,,,,,,,
"1,008,296",202004,9,9013,40150,0,10,10,0,0,0,10,0,25,,,,,,,,
"1,008,297",202004,9,9014,40002,87979,235437,147458,0,15393,0,220044,2,9181,,,,,,,,
"1,008,298",202004,9,9014,40012,617733,2780243,2162510,16,2374759,22,405446,0,5684,,,,,,,,
"1,008,299",202004,9,9014,40014,126488,253730,127242,0,3455,11260,239015,8,18095,,,,,,,,
"1,008,300",202004,9,9014,40021,101956,188611,86655,0,0,0,188611,0,6234,,,,,,,,
"1,008,301",202004,9,9014,40030,6378,11869,5491,0,1607,0,10262,0,343,,,,,,,,
"1,008,302",202004,9,9014,40036,2899,28131,25232,0,243,0,27888,0,1512,,,,,,,,
"1,008,303",202004,9,9014,40042,36,2258,2222,0,0,0,2258,0,376,,,,,,,,
"1,008,304",202004,9,9014,40044,19083,65618,46535,0,7398,0,58220,0,2706,,,,,,,,
"1,008,305",202004,9,9014,40058,1,869,868,0,124,0,745,0,195,,,,,,,,
"1,008,306",202004,9,9014,40062,4171,5714,1543,0,0,0,5714,0,110,,,,,,,,
"1,008,307",202004,9,9014,40072,96432,146552,50120,0,29932,7559,109061,0,6633,,,,,,,,
"1,008,308",202004,9,9014,40103,0,11,11,0,0,0,11,0,12,,,,,,,,
"1,008,309",202004,9,9014,40112,0,14756,14756,0,0,0,14756,0,1169,,,,,,,,
"1,008,310",202004,9,9014,40127,1903,42098,40195,0,0,0,42098,0,410,,,,,,,,
"1,008,311",202004,9,9014,40128,4316,7196,2880,0,352,0,6844,0,1770,,,,,,,,
"1,008,312",202004,9,9014,40130,0,11623,11623,0,11550,0,73,0,31,,,,,,,,
"1,008,313",202004,9,9014,40131,0,2331,2331,0,0,0,2331,0,654,,,,,,,,
"1,008,314",202004,9,9014,40132,347,1348,1001,0,0,0,1348,0,214,,,,,,,,
"1,008,315",202004,9,9014,40137,278,13986,13708,0,0,0,13986,0,60,,,,,,,,
"1,008,316",202004,9,9014,40143,0,477,477,0,0,0,477,0,677,,,,,,,,
"1,008,317",202004,9,9014,40150,0,64,64,0,0,0,64,0,150,,,,,,,,
"1,008,318",202004,9,9015,40002,301234,2075798,1774564,0,1562203,0,513595,8,15862,,,,,,,,
"1,008,319",202004,9,9015,40012,1343555,1792723,449168,219,1126685,16,665803,0,55170,,,,,,,,
"1,008,320",202004,9,9015,40014,168497,317847,149350,0,2916,10446,304485,23,23325,,,,,,,,
"1,008,321",202004,9,9015,40021,239871,421259,181388,0,8724,0,412535,0,14133,,,,,,,,
"1,008,322",202004,9,9015,40030,9054,15380,6326,0,44,0,15336,0,427,,,,,,,,
"1,008,323",202004,9,9015,40036,4901,25070,20169,0,193,0,24877,0,965,,,,,,,,
"1,008,324",202004,9,9015,40042,37,4420,4383,0,0,0,4420,0,675,,,,,,,,
"1,008,325",202004,9,9015,40044,35971,135201,99230,0,53232,263,81706,0,2820,,,,,,,,
"1,008,326",202004,9,9015,40058,12,3192,3180,0,631,0,2561,0,277,,,,,,,,
"1,008,327",202004,9,9015,40060,10,711,701,0,0,0,711,0,279,,,,,,,,
"1,008,328",202004,9,9015,40062,33394,458491,425097,0,1,0,458490,0,355,,,,,,,,
"1,008,329",202004,9,9015,40072,207578,600345,392767,0,379778,7177,213390,0,7671,,,,,,,,
"1,008,330",202004,9,9015,40102,0,359,359,0,0,0,359,0,2271,,,,,,,,
"1,008,331",202004,9,9015,40108,0,1499,1499,0,0,0,1499,0,181,,,,,,,,
"1,008,332",202004,9,9015,40113,0,15293,15293,0,0,0,15293,0,878,,,,,,,,
"1,008,333",202004,9,9015,40127,5224,69636,64412,1,0,0,69635,0,741,,,,,,,,
"1,008,334",202004,9,9015,40128,272,554,282,0,0,0,554,0,273,,,,,,,,
"1,008,335",202004,9,9015,40131,0,2535,2535,0,0,0,2535,0,531,,,,,,,,
"1,008,336",202004,9,9015,40132,1868,3060,1192,0,0,0,3060,0,168,,,,,,,,
"1,008,337",202004,9,9015,40136,0,2216,2216,0,0,0,2216,0,226,,,,,,,,
"1,008,338",202004,9,9015,40137,1002,44050,43048,0,0,0,44050,0,115,,,,,,,,
"1,008,339",202004,9,9015,40143,0,560,560,0,0,0,560,0,712,,,,,,,,
"1,008,340",202004,9,9015,40150,0,121,121,0,0,0,121,0,254,,,,,,,,
