ID_CAPTACION,CVE_PERIODO,CVE_ESTADO,CVE_MUNICIPIO,CVE_INSTITUCION,SALDO_NOMINA,SALDO_TRANS_TOTAL,SALDO_TRANS_MA,SALDO_TRANS_N1,SALDO_TRANS_N2,SALDO_TRANS_N3,SALDO_TRANS_N4,SALDO_AHORRO,SALDO_PLAZO_FIJO
2040994,202003,15,15084,40127,521794,22170418,21648624,0,0,0,22170418,0,5759117
2041000,202003,15,15085,40002,0,521292,521292,0,521292,0,0,0,0
2041001,202003,15,15085,40012,34591136,130784483,96193347,0,1322590,0,129461893,0,63896148
2041002,202003,15,15085,40036,0,142263,142263,0,0,0,142263,0,373481
2041003,202003,15,15085,40127,262230,240071102,239808872,0,0,0,240071102,0,23884152
2041004,202003,15,15085,40130,0,178223,178223,0,0,0,178223,0,153947
2041005,202003,15,15085,40150,0,0,0,0,0,0,0,0,503185
2041013,202003,15,15086,40002,6200265,28897497,22697232,0,267283,0,28630214,0,7349191
2041014,202003,15,15086,40127,98283,42415209,42316926,0,0,0,42415209,0,14018378
2041020,202003,15,15087,40002,146727,1166700,1019973,0,1033031,0,133669,0,116838
2041021,202003,15,15087,40127,1008893,76461779,75452886,1160,0,0,76460619,0,14674918
2041022,202003,15,15087,40130,0,789936,789936,0,0,0,789936,0,1518866
2041028,202003,15,15088,40002,36614332,138847660,102233328,0,1210549,0,137637111,0,204858931
2041029,202003,15,15088,40012,65609871,174450896,108841025,0,1977755,0,172473141,0,45679923
2041030,202003,15,15088,40014,10970727,123771906,112801179,0,151256,38040,123582610,0,129784027
2041031,202003,15,15088,40021,3033324,64651418,61618094,0,0,0,64651418,0,141047901
2041032,202003,15,15088,40072,74425131,315201972,240776841,0,2146730,1113024,311942218,0,244424352
2041033,202003,15,15088,40127,512065,154204615,153692550,1860,0,0,154202755,0,39978122
2041034,202003,15,15088,40130,0,1701145,1701145,0,88,0,1701057,0,2088903
2041035,202003,15,15088,40137,419781,81350969,80931188,0,0,0,81350969,0,7478651
2041036,202003,15,15088,40150,0,0,0,0,0,0,0,0,1483266
2041044,202003,15,15089,40002,0,80132,80132,0,80132,0,0,0,0
2041048,202003,15,15090,40002,4451905,18625909,14174004,0,904637,0,17721272,0,3910833
2041049,202003,15,15090,40012,55761695,132252789,76491094,0,2620651,0,129632138,0,59916867
2041050,202003,15,15090,40021,4992457,34637614,29645157,0,0,0,34637614,0,72266463
2041051,202003,15,15090,40127,2059199,91789563,89730364,0,0,0,91789563,0,40302661
2041052,202003,15,15090,40137,391701,78566116,78174415,0,0,0,78566116,0,8815620
2041058,202003,15,15091,40002,0,4428403,4428403,0,4428403,0,0,0,0
2041059,202003,15,15091,40012,33143532,112223044,79079512,0,877480,0,111345564,0,50108449
2041060,202003,15,15091,40021,11789009,62833379,51044370,0,0,0,62833379,0,89169285
2041061,202003,15,15091,40127,2459056,79895329,77436273,0,0,0,79895329,0,41865573
2041062,202003,15,15091,40130,0,3985999,3985999,0,139,0,3985860,0,4092502
2041063,202003,15,15091,40137,478972,33848359,33369387,0,0,0,33848359,0,7287833
2041064,202003,15,15091,40150,0,3045,3045,0,0,0,3045,0,3766660
2041072,202003,15,15092,40002,39060980,198729150,159668170,0,2777908,0,195951242,0,117281805
2041073,202003,15,15092,40012,98329269,201410379,103081110,0,1475753,0,199934626,0,37831616
2041074,202003,15,15092,40021,9436865,91219191,81782326,0,0,0,91219191,0,122111171
2041075,202003,15,15092,40036,108,14924462,14924354,0,0,0,14924462,0,8225664
2041076,202003,15,15092,40127,4438727,135858628,131419901,0,0,0,135858628,0,23736575
2041077,202003,15,15092,40130,0,813552,813552,0,0,0,813552,0,1731330
2041078,202003,15,15092,40137,264642,52860066,52595424,0,0,0,52860066,0,3510334
2041084,202003,15,15093,40002,0,2159472,2159472,0,2159472,0,0,0,0
2041085,202003,15,15093,40127,148472,11937371,11788899,0,0,0,11937371,0,1399119
2041091,202003,15,15094,40002,0,213846,213846,0,213846,0,0,0,0
2041092,202003,15,15094,40127,97346,6772848,6675502,0,0,0,6772848,0,1040855
2041098,202003,15,15095,40002,554828,4006294,3451466,0,3511688,0,494606,0,0
2041099,202003,15,15095,40012,93190195,282195315,189005120,0,2239940,0,279955375,0,60597687
2041100,202003,15,15095,40014,33224320,252033774,218809454,0,162591,1380351,250490832,0,69276649
2041101,202003,15,15095,40021,23093554,84277058,61183504,0,0,0,84277058,0,71782783
2041102,202003,15,15095,40036,0,4316367,4316367,0,0,0,4316367,0,0
2041103,202003,15,15095,40127,2979710,73290117,70310407,0,0,0,73290117,0,31886427
2041104,202003,15,15095,40130,0,561456,561456,0,0,0,561456,0,409289
2041105,202003,15,15095,40137,295307,37708189,37412882,0,0,0,37708189,0,6999737
2041111,202003,15,15096,40002,0,580392,580392,0,580392,0,0,0,0
2041112,202003,15,15096,40127,737921,23194739,22456818,0,0,0,23194739,0,5125674
2041118,202003,15,15097,40002,360114,473298,113184,0,73953,0,399345,0,40
2041119,202003,15,15097,40012,44772485,163981943,119209458,0,3134156,0,160847787,0,150969355
2041123,202003,15,15098,40002,0,66319,66319,0,66319,0,0,0,0
2041127,202003,15,15099,40002,154180181,765652042,611471861,0,11387628,0,754264414,11310,433432910
2041128,202003,15,15099,40012,362518746,933614156,571095410,0,6050923,0,927563233,0,277585965
2041129,202003,15,15099,40014,216277674,984706131,768428457,0,231950,509742,983964439,0,326895673
2041130,202003,15,15099,40021,43959242,379363887,335404645,0,0,0,379363887,0,480880950
2041131,202003,15,15099,40030,5381581,86978324,81596743,0,15518,0,86962806,0,36345049
2041132,202003,15,15099,40036,510334,400518212,400007878,0,32669,0,400485543,0,136143154
2041133,202003,15,15099,40044,10869424,259102406,248232982,0,6711847,0,252390559,0,143101188
2041134,202003,15,15099,40072,186697304,921870522,735173218,0,9358500,5092795,907419227,0,787361065
2041135,202003,15,15099,40127,22233483,482593270,460359787,0,0,0,482593270,0,135551642
2041136,202003,15,15099,40130,0,914713,914713,0,6027,0,908686,0,847571
2041137,202003,15,15099,40131,0,3549705,3549705,0,0,0,3549705,0,26465047
2041138,202003,15,15099,40137,2162717,189539443,187376726,0,0,0,189539443,0,12351494
2041139,202003,15,15099,40150,0,61365,61365,0,0,0,61365,0,4195347
2041149,202003,15,15100,40002,0,1877236,1877236,0,1877236,0,0,0,0
2041150,202003,15,15100,40127,500757,17699388,17198631,0,0,0,17699388,0,4514055
2041156,202003,15,15101,40002,36685101,146800602,110115501,0,887700,0,145912902,0,97933788
2041157,202003,15,15101,40012,66704272,178024900,111320628,0,2057597,0,175967303,0,71276546
2041158,202003,15,15101,40014,23675357,114564271,90888914,0,136045,12392,114415834,0,65966732
2041159,202003,15,15101,40021,5410045,81221168,75811123,0,0,0,81221168,0,42169829
2041160,202003,15,15101,40036,3600,14680639,14677039,0,979,0,14679660,0,3191761
2041161,202003,15,15101,40072,51311472,138140229,86828757,0,2201584,499908,135438737,0,97358096
2041162,202003,15,15101,40127,698460,119400455,118701995,1115,0,0,119399340,0,56910328
2041163,202003,15,15101,40130,0,1182236,1182236,0,0,0,1182236,0,1153555
2041164,202003,15,15101,40131,0,2752222,2752222,0,0,0,2752222,0,15323417
2041165,202003,15,15101,40137,2730323,80917370,78187047,0,0,0,80917370,0,2730510
2041166,202003,15,15101,40150,0,0,0,0,0,0,0,0,2513056
2041174,202003,15,15102,40002,0,96222,96222,0,96222,0,0,0,0
2041178,202003,15,15103,40002,0,2224388,2224388,0,2224388,0,0,0,0
2041179,202003,15,15103,40127,6593718,87477283,80883565,0,0,0,87477283,0,24917524
2041180,202003,15,15103,40130,0,254326,254326,0,0,0,254326,0,714640
2041181,202003,15,15103,40150,0,8538,8538,0,0,0,8538,0,150497
2041189,202003,15,15104,40002,781400700,9411843844,8630443144,0,54305728,0,9357538116,11630,1426705012
2041190,202003,15,15104,40012,2159545115,10271599716,8112054601,0,36981566,0,10234618150,0,1455185632
2041191,202003,15,15104,40014,318244253,1926707904,1608463651,0,1165234,3361951,1922180719,0,663810900
2041192,202003,15,15104,40021,386164350,1510906285,1124741935,0,0,0,1510906285,0,950834538
2041193,202003,15,15104,40030,9022933,193990381,184967448,0,748,0,193989633,0,156734818
2041194,202003,15,15104,40036,14665780,4185009001,4170343221,0,63950,0,4184945051,0,455129770
2041195,202003,15,15104,40042,13979,86510882,86496903,0,0,0,86510882,0,195824756
2041196,202003,15,15104,40044,62101692,605229709,543128017,0,151,0,605229558,0,317360398
2041197,202003,15,15104,40058,662,81904303,81903641,0,173564,0,81730739,0,109091722
2041198,202003,15,15104,40062,6240053,79469960,73229907,0,0,0,79469960,0,77404673
2041199,202003,15,15104,40072,583592670,2600750894,2017158224,0,30124405,21792857,2548833632,0,3208352392
2041200,202003,15,15104,40127,63584377,1276208905,1212624528,2204,0,0,1276206701,0,259261406
2041201,202003,15,15104,40130,0,702393,702393,0,4851,0,697542,0,2043813
2041202,202003,15,15104,40131,0,20775846,20775846,0,0,0,20775846,0,130413352
2041203,202003,15,15104,40132,1635513,404137867,402502354,0,0,0,404137867,0,535024421
2041204,202003,15,15104,40137,2928384,244613009,241684625,0,0,0,244613009,0,7316077
2041205,202003,15,15104,40143,0,2242500,2242500,0,0,0,2242500,0,36337868
2041206,202003,15,15104,40150,0,9605304,9605304,0,0,0,9605304,0,111305620
2041218,202003,15,15105,40002,0,32212,32212,0,32212,0,0,0,0
2041222,202003,15,15106,40002,1840865702,5909632778,4068767076,0,116226829,0,5793405949,0,1526945984
2041223,202003,15,15106,40012,2670715395,13169514902,10498799507,0,51933778,17059,13117564065,0,8014666964
2041224,202003,15,15106,40014,785763066,4903453709,4117690643,0,1480292,3444722,4898528695,477,1899909460
2041225,202003,15,15106,40021,182102613,2473529463,2291426850,0,0,0,2473529463,0,1529113856
2041226,202003,15,15106,40030,9015664,170723903,161708239,0,5785,0,170718118,0,77676673
2041227,202003,15,15106,40036,2972055,1601517309,1598545254,0,164633,0,1601352676,0,155118887
2041228,202003,15,15106,40042,70,1268771227,1268771157,0,0,0,1268771227,0,138253808
2041229,202003,15,15106,40044,37406639,894708280,857301641,0,7071986,0,887636294,0,2103891114
2041230,202003,15,15106,40058,15839,200058374,200042535,0,128340,0,199930034,0,343334471
2041231,202003,15,15106,40062,15713821,171792557,156078736,0,0,0,171792557,0,563204149
2041232,202003,15,15106,40072,1238777178,4077542199,2838765021,0,31645104,20108721,4025788374,0,2923909910
2041233,202003,15,15106,40127,16837844,830860781,814022937,5016,0,0,830855765,0,237621451
2041234,202003,15,15106,40128,1,7077,7076,0,0,0,7077,0,125139
2041235,202003,15,15106,40130,0,8081694,8081694,0,52249,0,8029445,0,15632292
2041236,202003,15,15106,40131,0,12682097,12682097,0,0,0,12682097,0,158251139
2041237,202003,15,15106,40137,3624207,315719179,312094972,0,0,0,315719179,0,37066869
2041238,202003,15,15106,40143,0,1132088,1132088,0,0,0,1132088,0,278911961
2041239,202003,15,15106,40150,0,91865,91865,0,0,0,91865,0,12025375
2041251,202003,15,15107,40002,6187321,26374661,20187340,0,214488,0,26160173,0,2039056
2041255,202003,15,15108,40002,18981123,109648130,90667007,0,6028434,0,103619696,0,101507831
2041256,202003,15,15108,40012,37179849,113333172,76153323,0,1300288,0,112032884,0,29606166
2041257,202003,15,15108,40127,6516235,168175726,161659491,0,0,0,168175726,0,42381728
2041258,202003,15,15108,40130,0,3941319,3941319,0,176,0,3941143,0,10448613
2041259,202003,15,15108,40137,124476,44532906,44408430,0,0,0,44532906,0,1764075
2041260,202003,15,15108,40150,0,163144,163144,0,0,0,163144,0,10225241
2041268,202003,15,15109,40002,126104658,850094427,723989769,0,20410358,0,829684069,0,332953228
2041269,202003,15,15109,40012,227536061,685134885,457598824,0,5141651,0,679993234,0,142491687
2041270,202003,15,15109,40014,90784304,507105243,416320939,0,102192,790611,506212440,0,107132133
2041271,202003,15,15109,40021,56734524,225895525,169161001,0,0,0,225895525,0,203503514
2041272,202003,15,15109,40030,1293794,42493821,41200027,0,37,0,42493784,0,13566465
2041273,202003,15,15109,40036,45532,110476916,110431384,0,2542,0,110474374,0,12193926
2041274,202003,15,15109,40072,71153156,261611502,190458346,0,1894896,936939,258779667,0,142931737
2041275,202003,15,15109,40127,30832899,637141619,606308720,3132,0,0,637138487,0,114012519
2041276,202003,15,15109,40130,0,629851,629851,0,0,0,629851,0,56967
2041277,202003,15,15109,40131,0,6664093,6664093,0,0,0,6664093,0,28395737
2041278,202003,15,15109,40137,1389190,240493751,239104561,0,0,0,240493751,0,9375826
2041279,202003,15,15109,40150,0,1019603,1019603,0,0,0,1019603,0,11059375
2041289,202003,15,15110,40002,31681478,207304264,175622786,0,1196934,0,206107330,0,175938817
2041290,202003,15,15110,40012,50234434,167605095,117370661,0,3970587,0,163634508,0,62783151
2041291,202003,15,15110,40014,31324912,151775977,120451065,0,113660,159774,151502543,0,165113279
2041292,202003,15,15110,40021,10486038,72381771,61895733,0,0,0,72381771,0,102101699
2041293,202003,15,15110,40042,0,54372326,54372326,0,0,0,54372326,0,74301232
2041294,202003,15,15110,40044,8597120,165572818,156975698,0,13435,0,165559383,0,142437589
2041295,202003,15,15110,40072,88822432,225579131,136756699,0,886111,832153,223860867,0,111224582
2041296,202003,15,15110,40127,813383,141150610,140337227,3925,0,0,141146685,0,45791581
2041304,202003,15,15111,40002,0,200178,200178,0,200178,0,0,0,0
2041305,202003,15,15111,40127,158093,20337184,20179091,0,0,0,20337184,0,2142938
2041311,202003,15,15112,40002,0,216997,216997,0,216997,0,0,0,0
2041312,202003,15,15112,40012,13047,73178,60131,0,13337,0,59841,0,0
2041313,202003,15,15112,40127,908849,62642989,61734140,0,0,0,62642989,0,20850745
2041314,202003,15,15112,40130,0,8149,8149,0,0,0,8149,0,58095
2041315,202003,15,15112,40137,70877,10304090,10233213,0,0,0,10304090,0,564031
2041321,202003,15,15113,40002,0,287509,287509,0,287509,0,0,0,0
2041322,202003,15,15113,40014,5577608,165329515,159751907,0,4771,63104,165261640,0,121294011
2041323,202003,15,15113,40127,266113,42780762,42514649,0,0,0,42780762,0,11132826
2041324,202003,15,15113,40137,153591,48488267,48334676,0,0,0,48488267,0,603280
2041330,202003,15,15114,40002,0,1424468,1424468,0,1424468,0,0,0,0
2041331,202003,15,15114,40072,24859493,282940932,258081439,0,1006366,481061,281453505,0,278334214
2041332,202003,15,15114,40127,446930,29953682,29506752,0,0,0,29953682,0,8365925
2041333,202003,15,15114,40130,0,1406815,1406815,0,3997,0,1402818,0,587575
2041334,202003,15,15114,40137,112125,33610448,33498323,0,0,0,33610448,0,6218515
2041340,202003,15,15115,40002,0,488412,488412,0,488412,0,0,0,0
2041341,202003,15,15115,40012,30855756,110644853,79789097,0,874682,0,109770171,0,37026117
2041342,202003,15,15115,40127,2069277,107652461,105583184,0,0,0,107652461,0,26752315
2041348,202003,15,15116,40002,0,41357,41357,0,41357,0,0,0,0
2041352,202003,15,15117,40002,0,42804,42804,0,42804,0,0,0,0
2041356,202003,15,15118,40002,352319,5490677,5138358,0,5056252,0,434425,0,0
2041357,202003,15,15118,40012,88942367,234957912,146015545,0,3028608,0,231929304,0,98412883
2041358,202003,15,15118,40014,19156714,97021840,77865126,0,44276,693538,96284026,0,42934667
2041359,202003,15,15118,40036,14936,23064618,23049682,0,0,0,23064618,0,13519059
2041360,202003,15,15118,40127,1369539,173605909,172236370,1333,0,0,173604576,0,57788598
2041361,202003,15,15118,40130,0,835071,835071,0,126523,0,708548,0,1312051
2041362,202003,15,15118,40137,567745,60138219,59570474,0,0,0,60138219,0,2277525
2041363,202003,15,15118,40150,0,0,0,0,0,0,0,0,977784
2041371,202003,15,15119,40002,0,38342,38342,0,38342,0,0,0,0
2041375,202003,15,15120,40002,43949622,275704810,231755188,0,5797118,0,269907692,0,210723538
2041376,202003,15,15120,40012,108409837,295335360,186925523,0,3008656,0,292326704,0,121602738
2041377,202003,15,15120,40014,10627678,86183001,75555323,0,38406,2,86144593,0,89053068
2041378,202003,15,15120,40021,5620280,47742522,42122242,0,0,0,47742522,0,55983636
2041379,202003,15,15120,40030,5636998,67883549,62246551,0,0,0,67883549,0,13578357
2041380,202003,15,15120,40036,58799,29764139,29705340,0,1,0,29764138,0,3680278
2041381,202003,15,15120,40072,53794532,139915870,86121338,0,1711717,990681,137213472,0,84152440
2041382,202003,15,15120,40127,21071379,329271256,308199877,0,0,0,329271256,0,32512309
2041383,202003,15,15120,40130,0,1537987,1537987,0,0,0,1537987,0,1521229
2041384,202003,15,15120,40131,0,12718221,12718221,0,0,0,12718221,0,39066992
2041385,202003,15,15120,40137,720051,96247186,95527135,0,0,0,96247186,0,12462065
2041386,202003,15,15120,40150,0,0,0,0,0,0,0,0,64492
2041396,202003,15,15121,40002,541404228,3597179204,3055774976,0,26858261,0,3570320943,0,1073510316
2041397,202003,15,15121,40012,672815139,2788712068,2115896929,0,15736774,0,2772975294,0,500629112
2041398,202003,15,15121,40014,126456740,609239608,482782868,0,744862,384890,608109856,0,253821425
2041399,202003,15,15121,40021,181354042,892022135,710668093,0,0,0,892022135,0,605434494
2041400,202003,15,15121,40030,9234366,194180693,184946327,0,469235,0,193711458,0,116504115
2041401,202003,15,15121,40036,3122626,1224988960,1221866334,0,79322,0,1224909638,0,341986993
2041402,202003,15,15121,40044,52593679,741481992,688888313,0,7477,0,741474515,0,451466082
2041403,202003,15,15121,40072,107903059,572985757,465082698,0,5119914,3739845,564125998,0,688497075
2041404,202003,15,15121,40127,38411965,675012276,636600311,2204,0,0,675010072,0,302128780
2041405,202003,15,15121,40128,1450189,5056334,3606145,0,0,0,5056334,0,82384388
2041406,202003,15,15121,40130,0,588022,588022,0,0,0,588022,0,0
2041407,202003,15,15121,40131,0,20658009,20658009,0,0,0,20658009,0,98427499
2041408,202003,15,15121,40137,2606188,239433487,236827299,0,0,0,239433487,0,17999351
2041409,202003,15,15121,40150,0,217917,217917,0,0,0,217917,0,39033335
2041419,202003,15,15122,40002,48717149,207864833,159147684,0,17077197,0,190787636,0,151548760
2041420,202003,15,15122,40012,40225873,142357013,102131140,0,1742003,0,140615010,0,18228909
2041421,202003,15,15122,40014,43878,43882,4,0,0,0,43882,0,0
2041422,202003,15,15122,40036,7214,2099332,2092118,0,0,0,2099332,0,39245
2041423,202003,15,15122,40127,8513776,236020468,227506692,0,0,0,236020468,0,34137059
2041424,202003,15,15122,40130,0,625787,625787,0,0,0,625787,0,502536
2041425,202003,15,15122,40131,0,8728667,8728667,0,0,0,8728667,0,10498813
2041426,202003,15,15122,40137,1077666,183506501,182428835,0,0,0,183506501,0,8088034
2041427,202003,15,15122,40150,0,3235,3235,0,0,0,3235,0,600972
2041435,202003,15,15123,40002,0,26743,26743,0,26743,0,0,0,0
2041439,202003,15,15124,40002,0,114181,114181,0,114181,0,0,0,0
2041440,202003,15,15124,40127,51161,28584779,28533618,0,0,0,28584779,0,0
2041441,202003,15,15124,40130,0,451775,451775,0,0,0,451775,0,42504
2041447,202003,15,15125,40002,0,79168,79168,0,79168,0,0,0,0
2041448,202003,15,15125,40150,0,0,0,0,0,0,0,0,1061386
2041454,202003,16,16001,40002,0,69586,69586,0,69586,0,0,0,0
2041458,202003,16,16002,40002,184540,51167652,50983112,0,629169,0,50538483,0,4234
2041462,202003,16,16003,40002,0,113387,113387,0,113387,0,0,0,0
2041463,202003,16,16003,40127,308982,34495063,34186081,0,0,0,34495063,0,10337152
2041469,202003,16,16004,40002,0,30707,30707,0,30707,0,0,0,0
2041470,202003,16,16004,40012,10296768,90550671,80253903,0,672429,0,89878242,0,31887737
2041474,202003,16,16005,40002,0,14073,14073,0,14073,0,0,0,0
2041478,202003,16,16006,40002,59840889,394427016,334586127,0,2507758,0,391919258,0,254138203
2041479,202003,16,16006,40012,132933878,599247340,466313462,0,8500622,200,590746518,0,130058441
2041480,202003,16,16006,40014,17351847,455174987,437823140,0,8373,0,455166614,0,237911482
2041481,202003,16,16006,40044,2334007,162088285,159754278,0,4810,0,162083475,0,164228836
2041482,202003,16,16006,40072,14763736,252818535,238054799,0,156647,606825,252055063,0,292869854
2041483,202003,16,16006,40127,750844,191683979,190933135,0,0,0,191683979,0,28593424
2041484,202003,16,16006,40130,0,1412681,1412681,0,453702,0,958979,0,1892482
2041485,202003,16,16006,40137,796391,188589083,187792692,0,0,0,188589083,0,0
2041491,202003,16,16007,40002,0,12668,12668,0,12668,0,0,0,0
2041495,202003,16,16008,40002,0,28362,28362,0,28362,0,0,0,0
2041496,202003,16,16008,40150,0,0,0,0,0,0,0,0,993855
2041502,202003,16,16009,40002,22477106,411049291,388572185,0,205738,0,410843553,0,138085835
2041503,202003,16,16009,40012,37650812,575683370,538032558,0,1453097,0,574230273,0,34904297
2041504,202003,16,16009,40014,12985357,696021281,683035924,0,10054,77585,695933642,0,141058816
2041505,202003,16,16009,40127,122711,23785903,23663192,0,0,0,23785903,0,7801000
2041506,202003,16,16009,40137,115184,26485957,26370773,0,0,0,26485957,0,100492
2041512,202003,16,16010,40002,0,36127,36127,0,36127,0,0,0,0
2041513,202003,16,16010,40012,50518754,253305693,202786939,0,2684796,10087,250610810,0,36639165
2041517,202003,16,16011,40002,0,49766,49766,0,49766,0,0,0,0
2041521,202003,16,16012,40002,0,65197,65197,0,65197,0,0,0,0
2041522,202003,16,16012,40012,20843588,243218726,222375138,0,2098239,0,241120487,0,66360161
2041523,202003,16,16012,40014,5059,5161,102,0,0,0,5161,0,0
2041524,202003,16,16012,40127,211081,10873088,10662007,0,0,0,10873088,0,1467568
2041530,202003,16,16013,40002,0,20549,20549,0,20549,0,0,0,0
2041534,202003,16,16014,40002,0,54559,54559,0,54559,0,0,0,0
2041538,202003,16,16015,40002,0,58850,58850,0,58850,0,0,0,0
2041539,202003,16,16015,40012,43054477,272045656,228991179,0,2088362,0,269957294,0,17065756
2041540,202003,16,16015,40127,158080,58996669,58838589,0,0,0,58996669,0,4108361
2041546,202003,16,16016,40002,53475,402120,348645,0,327759,0,74361,0,0
2041547,202003,16,16016,40127,52578,71466744,71414166,0,0,0,71466744,0,5986922
2041553,202003,16,16017,40002,0,94451,94451,0,94451,0,0,0,0
2041554,202003,16,16017,40127,66292,33725199,33658907,0,0,0,33725199,0,9118352
2041560,202003,16,16018,40002,0,25192,25192,0,25192,0,0,0,0
2041564,202003,16,16019,40002,7156515,174768483,167611968,0,188412,0,174580071,0,204073455
2041565,202003,16,16019,40012,41703272,373500495,331797223,0,1282674,0,372217821,0,107832295
2041566,202003,16,16019,40127,216893,7505455,7288562,0,0,0,7505455,0,2175882
2041572,202003,16,16020,40002,11287967,40839014,29551047,0,791773,0,40047241,0,34237457
2041576,202003,16,16021,40002,0,10488,10488,0,10488,0,0,0,0
2041580,202003,16,16022,40002,0,70168,70168,0,70168,0,0,0,0
2041584,202003,16,16023,40002,0,2223,2223,0,2223,0,0,0,0
2041585,202003,16,16023,40012,11269899,124584074,113314175,0,471417,0,124112657,0,48770702
2041589,202003,16,16024,40002,0,3955,3955,0,3955,0,0,0,0
2041590,202003,16,16024,40012,26756576,109361418,82604842,0,1697504,0,107663914,0,24059624
2041594,202003,16,16025,40002,0,14930,14930,0,14930,0,0,0,0
2041595,202003,16,16025,40012,28132464,83503778,55371314,0,807254,0,82696524,0,35447559
2041596,202003,16,16025,40127,0,5588,5588,0,0,0,5588,0,0
2041602,202003,16,16026,40002,0,9909,9909,0,9909,0,0,0,0
2041606,202003,16,16027,40002,0,12621,12621,0,12621,0,0,0,0
2041610,202003,16,16028,40002,0,118,118,0,118,0,0,0,0
2041611,202003,16,16028,40012,10097092,118489488,108392396,0,160331,0,118329157,0,29370855
2041615,202003,16,16029,40002,0,52412,52412,0,52412,0,0,0,0
2041619,202003,16,16030,40002,0,51514,51514,0,51514,0,0,0,0
2041620,202003,16,16030,40127,0,465,465,0,0,0,465,0,0
2041626,202003,16,16031,40002,0,31599,31599,0,31599,0,0,0,0
2041630,202003,16,16032,40002,0,32550,32550,0,32550,0,0,0,0
2041634,202003,16,16033,40002,0,41059,41059,0,41059,0,0,0,0
2041635,202003,16,16033,40127,232595,42846238,42613643,0,0,0,42846238,0,5409807
2041641,202003,16,16034,40002,44271605,253093162,208821557,0,1138800,0,251954362,0,198695315
2041642,202003,16,16034,40012,72570959,172783222,100212263,0,1515827,0,171267395,0,78845405
2041643,202003,16,16034,40014,17015852,170060170,153044318,0,53639,0,170006531,0,115384358
2041644,202003,16,16034,40021,4267729,50380527,46112798,0,0,0,50380527,0,47181525
2041645,202003,16,16034,40072,15048726,128091633,113042907,0,194039,39061,127858533,0,155070751
2041646,202003,16,16034,40127,280115,166342306,166062191,0,28733,0,166313573,0,20548042
2041647,202003,16,16034,40130,0,1457736,1457736,0,3848,0,1453888,0,1826733
2041648,202003,16,16034,40137,296724,61912111,61615387,0,0,0,61912111,0,9751331
2041654,202003,16,16035,40002,0,47478,47478,0,47478,0,0,0,0
2041655,202003,16,16035,40012,30130253,159575691,129445438,0,1650168,1,157925522,0,31849058
2041659,202003,16,16036,40002,0,16284,16284,0,16284,0,0,0,0
2041660,202003,16,16036,40012,24200534,105802254,81601720,0,1945709,0,103856545,0,36464317
2041661,202003,16,16036,40127,164712,26054440,25889728,0,0,0,26054440,0,1361123
2041667,202003,16,16037,40002,0,13304,13304,0,13304,0,0,0,0
2041671,202003,16,16038,40002,28905446,142825619,113920173,0,1264077,0,141561542,6951,121881054
2041672,202003,16,16038,40012,62718307,245917061,183198754,0,2452374,0,243464687,0,121577543
2041673,202003,16,16038,40127,347193,197631148,197283955,0,0,0,197631148,0,18370327
2041674,202003,16,16038,40130,0,1248897,1248897,0,0,0,1248897,0,496024
2041680,202003,16,16039,40002,0,43155,43155,0,43155,0,0,0,0
2041684,202003,16,16040,40002,0,63683,63683,0,63683,0,0,0,0
2041688,202003,16,16041,40002,0,35750,35750,0,35750,0,0,0,0
2041692,202003,16,16042,40002,0,15169,15169,0,15169,0,0,0,0
2041696,202003,16,16043,40002,8483623,130199894,121716271,0,1830874,0,128369020,0,88845871
2041697,202003,16,16043,40012,42338113,175166053,132827940,0,1900954,0,173265099,0,60957702
2041698,202003,16,16043,40021,0,67026,67026,0,0,0,67026,0,0
2041699,202003,16,16043,40127,25493,25872439,25846946,2436,0,0,25870003,0,6134853
2041700,202003,16,16043,40137,70156,30972421,30902265,0,0,0,30972421,0,0
2041706,202003,16,16044,40002,0,15713,15713,0,15713,0,0,0,0
2041710,202003,16,16045,40002,32077698,130581909,98504211,0,1320865,0,129261044,0,201044999
2041711,202003,16,16045,40012,64569878,180015362,115445484,0,1069597,0,178945765,0,99858945
2041712,202003,16,16045,40044,3693812,129156655,125462843,0,34855,0,129121800,0,333501929
2041713,202003,16,16045,40127,296692,64223164,63926472,0,0,0,64223164,0,25478896
2041714,202003,16,16045,40137,131141,65448462,65317321,0,0,0,65448462,0,0
2041720,202003,16,16046,40002,0,37050,37050,0,37050,0,0,0,0
2041721,202003,16,16046,40127,54143,19580384,19526241,0,0,0,19580384,0,7281824
2041727,202003,16,16047,40002,0,166577,166577,0,166577,0,0,0,0
2041728,202003,16,16047,40127,797466,19440086,18642620,0,0,0,19440086,0,2467570
2041734,202003,16,16048,40002,0,43154,43154,0,43154,0,0,0,0
2041738,202003,16,16049,40002,0,66888,66888,0,66888,0,0,0,0
2041739,202003,16,16049,40014,2948782,121173736,118224954,0,2336,0,121171400,0,121387000
2041743,202003,16,16050,40002,24731537,134117477,109385940,0,1374105,0,132743372,0,199060550
2041744,202003,16,16050,40012,78591002,325175290,246584288,0,7590803,58,317584429,0,134280354
2041745,202003,16,16050,40127,145013,252377410,252232397,0,0,0,252377410,0,52600875
2041746,202003,16,16050,40130,0,1165394,1165394,0,372706,0,792688,0,4493955
2041747,202003,16,16050,40137,2746938,121588799,118841861,0,0,0,121588799,0,4183191
